index,num_samples,indices,type
5638,4,"[3454, 6102, 5282, 3158]",random
5639,4,"[4132, 2980, 7815, 6949]",half_random
5640,4,"[8150, 7356, 7444, 181]",sim_dissim
5641,4,"[6673, 6747, 7646, 4813]",random
5642,4,"[835, 5050, 89, 1342]",half_random
5643,4,"[7817, 6767, 7218, 5502]",sim_dissim
5644,4,"[7699, 7459, 2942, 8212]",random
5645,4,"[7561, 6167, 3804, 5385]",half_random
5646,4,"[181, 6619, 4736, 7444]",sim_dissim
5647,4,"[7164, 1096, 3942, 5056]",random
5648,4,"[762, 7825, 2999, 7911]",half_random
5649,4,"[5476, 3479, 5502, 5173]",sim_dissim
5650,4,"[8237, 2596, 6572, 6141]",random
5651,4,"[5853, 2803, 7626, 150]",half_random
5652,4,"[7750, 1472, 8302, 959]",sim_dissim
5653,4,"[550, 616, 4620, 2560]",random
5654,4,"[1328, 2861, 5552, 3147]",half_random
5655,4,"[4514, 8212, 6619, 137]",sim_dissim
5656,4,"[3068, 3302, 595, 285]",random
5657,4,"[5478, 4140, 8189, 806]",half_random
5658,4,"[1678, 4874, 5640, 6338]",sim_dissim
5659,4,"[6086, 3728, 4056, 2233]",random
5660,4,"[3566, 666, 4249, 4064]",half_random
5661,4,"[1444, 1472, 2156, 7715]",sim_dissim
5662,4,"[7316, 1923, 177, 24]",random
5663,4,"[5324, 3898, 3203, 6641]",half_random
5664,4,"[7503, 1472, 2156, 680]",sim_dissim
5665,4,"[1801, 8372, 3227, 2660]",random
5666,4,"[7638, 3545, 3329, 1781]",half_random
5667,4,"[2752, 959, 7222, 1547]",sim_dissim
5668,4,"[5628, 8040, 4876, 5971]",random
5669,4,"[1875, 2100, 3000, 6708]",half_random
5670,4,"[463, 5502, 4696, 4912]",sim_dissim
5671,4,"[7128, 5768, 401, 3041]",random
5672,4,"[3436, 48, 5409, 6488]",half_random
5673,4,"[7444, 209, 4514, 3496]",sim_dissim
5674,4,"[3771, 1881, 6758, 1167]",random
5675,4,"[181, 5755, 4284, 7622]",half_random
5676,4,"[340, 4927, 2156, 7987]",sim_dissim
5677,4,"[743, 1452, 5028, 6258]",random
5678,4,"[4330, 1426, 3361, 6352]",half_random
5679,4,"[5503, 5543, 4514, 4712]",sim_dissim
5680,4,"[4438, 1595, 668, 2185]",random
5681,4,"[7556, 210, 6614, 6650]",half_random
5682,4,"[7444, 8181, 5672, 4514]",sim_dissim
5683,4,"[1537, 1606, 3660, 5943]",random
5684,4,"[5495, 6757, 2478, 1281]",half_random
5685,4,"[4514, 6378, 4029, 959]",sim_dissim
5686,4,"[5837, 3123, 4811, 805]",random
5687,4,"[6569, 1496, 6316, 949]",half_random
5688,4,"[3554, 4874, 7444, 8393]",sim_dissim
5689,4,"[5870, 8267, 4010, 1426]",random
5690,4,"[5311, 4391, 4723, 1576]",half_random
5691,4,"[1678, 5640, 3554, 181]",sim_dissim
5692,4,"[5169, 8010, 1317, 4322]",random
5693,4,"[8332, 1458, 6842, 7638]",half_random
5694,4,"[7893, 7444, 6302, 181]",sim_dissim
5695,4,"[1379, 9, 459, 1508]",random
5696,4,"[2507, 8020, 5229, 2928]",half_random
5697,4,"[2156, 3181, 181, 3895]",sim_dissim
5698,4,"[4127, 8387, 2359, 5560]",random
5699,4,"[7847, 2198, 6354, 3482]",half_random
5700,4,"[1737, 2619, 6175, 3625]",sim_dissim
5701,4,"[6250, 5325, 6242, 109]",random
5702,4,"[5393, 1760, 588, 1944]",half_random
5703,4,"[2641, 7975, 4514, 3376]",sim_dissim
5704,4,"[5913, 7434, 879, 2079]",random
5705,4,"[7641, 5607, 346, 2851]",half_random
5706,4,"[5602, 6619, 7441, 4684]",sim_dissim
5707,4,"[24, 5783, 8362, 7001]",random
5708,4,"[734, 6099, 6746, 4518]",half_random
5709,4,"[4255, 5640, 1678, 6338]",sim_dissim
5710,4,"[1113, 6512, 592, 5799]",random
5711,4,"[2152, 282, 5091, 763]",half_random
5712,4,"[5745, 5763, 7089, 3559]",sim_dissim
5713,4,"[1013, 8022, 6677, 244]",random
5714,4,"[8201, 3366, 3509, 7159]",half_random
5715,4,"[181, 4259, 3318, 8389]",sim_dissim
5716,4,"[3554, 4127, 114, 4244]",random
5717,4,"[864, 4725, 5516, 3452]",half_random
5718,4,"[181, 4736, 5503, 4712]",sim_dissim
5719,4,"[4858, 4357, 6846, 3347]",random
5720,4,"[4720, 4959, 818, 2579]",half_random
5721,4,"[5335, 669, 3768, 5502]",sim_dissim
5722,4,"[5137, 6531, 1602, 6085]",random
5723,4,"[2906, 3528, 8141, 3558]",half_random
5724,4,"[1564, 5564, 7444, 4874]",sim_dissim
5725,4,"[3683, 7492, 7083, 1003]",random
5726,4,"[1241, 3995, 1465, 8229]",half_random
5727,4,"[1758, 852, 4712, 3182]",sim_dissim
5728,4,"[863, 5762, 4365, 7226]",random
5729,4,"[661, 7485, 4521, 6247]",half_random
5730,4,"[4874, 6965, 7444, 1564]",sim_dissim
5731,4,"[5591, 5100, 4848, 5802]",random
5732,4,"[4086, 1704, 5525, 1870]",half_random
5733,4,"[1564, 5447, 4874, 5450]",sim_dissim
5734,4,"[1924, 2099, 2225, 8061]",random
5735,4,"[5862, 6883, 2720, 455]",half_random
5736,4,"[959, 243, 4874, 8088]",sim_dissim
5737,4,"[3148, 7342, 3967, 6615]",random
5738,4,"[5771, 5729, 7991, 2276]",half_random
5739,4,"[2561, 2521, 5173, 4255]",sim_dissim
5740,4,"[3706, 3152, 4782, 4007]",random
5741,4,"[3289, 5679, 3944, 7916]",half_random
5742,4,"[3479, 4259, 5173, 2722]",sim_dissim
5743,4,"[3150, 189, 4556, 5933]",random
5744,4,"[8239, 124, 7858, 2821]",half_random
5745,4,"[2008, 186, 463, 6962]",sim_dissim
5746,4,"[4894, 3241, 3377, 2567]",random
5747,4,"[961, 7244, 6504, 2354]",half_random
5748,4,"[4336, 6265, 6962, 276]",sim_dissim
5749,4,"[3259, 1043, 7924, 6908]",random
5750,4,"[838, 4334, 8108, 5667]",half_random
5751,4,"[4622, 3318, 4514, 78]",sim_dissim
5752,4,"[1809, 6099, 6880, 475]",random
5753,4,"[8116, 3517, 6447, 1882]",half_random
5754,4,"[4275, 4514, 8393, 7444]",sim_dissim
5755,4,"[7808, 1414, 1204, 7911]",random
5756,4,"[3128, 1140, 1608, 6197]",half_random
5757,4,"[4921, 4467, 5173, 8026]",sim_dissim
5758,4,"[3672, 7552, 7692, 4288]",random
5759,4,"[3958, 2255, 6932, 7157]",half_random
5760,4,"[4259, 8389, 181, 5173]",sim_dissim
5761,4,"[1877, 7681, 3768, 3921]",random
5762,4,"[6393, 1901, 4915, 3665]",half_random
5763,4,"[4259, 4921, 2156, 5728]",sim_dissim
5764,4,"[7740, 528, 5478, 7019]",random
5765,4,"[5393, 603, 6933, 1295]",half_random
5766,4,"[5502, 2561, 7444, 4278]",sim_dissim
5767,4,"[7815, 1279, 4102, 7264]",random
5768,4,"[2831, 560, 2616, 2046]",half_random
5769,4,"[4514, 7444, 3110, 1678]",sim_dissim
5770,4,"[6530, 7810, 1849, 6478]",random
5771,4,"[6849, 5327, 7431, 5778]",half_random
5772,4,"[3813, 4514, 4208, 2156]",sim_dissim
5773,4,"[2995, 6027, 1311, 4416]",random
5774,4,"[2617, 6124, 7705, 5662]",half_random
5775,4,"[6014, 959, 2716, 3715]",sim_dissim
5776,4,"[8210, 5212, 2994, 7034]",random
5777,4,"[3015, 1434, 1259, 3412]",half_random
5778,4,"[7503, 5447, 8150, 2752]",sim_dissim
5779,4,"[3089, 7238, 4031, 5863]",random
5780,4,"[3165, 1918, 1099, 5141]",half_random
5781,4,"[564, 5657, 3325, 2156]",sim_dissim
5782,4,"[7715, 409, 4675, 8293]",random
5783,4,"[6755, 744, 4337, 1600]",half_random
5784,4,"[4353, 4259, 6528, 3318]",sim_dissim
5785,4,"[121, 4169, 1062, 1325]",random
5786,4,"[5468, 5725, 3010, 1439]",half_random
5787,4,"[3046, 7444, 3342, 78]",sim_dissim
5788,4,"[1700, 2758, 3773, 6406]",random
5789,4,"[1769, 3969, 1231, 2198]",half_random
5790,4,"[7444, 181, 8393, 3110]",sim_dissim
5791,4,"[2145, 1301, 2926, 4750]",random
5792,4,"[6095, 6932, 8237, 2217]",half_random
5793,4,"[959, 181, 2521, 4207]",sim_dissim
5794,4,"[5566, 418, 7646, 3301]",random
5795,4,"[6793, 7351, 3119, 6428]",half_random
5796,4,"[2561, 6374, 181, 5447]",sim_dissim
5797,4,"[7020, 1993, 52, 4119]",random
5798,4,"[4740, 3136, 4738, 7281]",half_random
5799,4,"[30, 3715, 2477, 2156]",sim_dissim
5800,4,"[5612, 485, 4316, 6663]",random
5801,4,"[4303, 5844, 1936, 4846]",half_random
5802,4,"[2561, 181, 2521, 5173]",sim_dissim
5803,4,"[2708, 2141, 4830, 625]",random
5804,4,"[2462, 946, 3143, 738]",half_random
5805,4,"[6528, 3613, 5502, 7544]",sim_dissim
5806,4,"[143, 4842, 7926, 5688]",random
5807,4,"[1491, 3197, 6125, 8315]",half_random
5808,4,"[2299, 4712, 6970, 3325]",sim_dissim
5809,4,"[6813, 4, 6878, 1168]",random
5810,4,"[3693, 210, 1442, 3582]",half_random
5811,4,"[7444, 2792, 5818, 3147]",sim_dissim
5812,4,"[1275, 2619, 630, 7996]",random
5813,4,"[2848, 8258, 2069, 6390]",half_random
5814,4,"[5228, 3147, 6389, 8212]",sim_dissim
5815,4,"[1827, 627, 1395, 3625]",random
5816,4,"[1974, 686, 6936, 6781]",half_random
5817,4,"[5968, 5502, 186, 2156]",sim_dissim
5818,4,"[2993, 2018, 7153, 5427]",random
5819,4,"[8146, 7781, 3175, 7647]",half_random
5820,4,"[181, 2156, 896, 5260]",sim_dissim
5821,4,"[8109, 4345, 5708, 6163]",random
5822,4,"[4587, 1548, 1984, 8314]",half_random
5823,4,"[5173, 4921, 3895, 6180]",sim_dissim
5824,4,"[4128, 6858, 3211, 2316]",random
5825,4,"[3865, 4173, 8165, 5423]",half_random
5826,4,"[6976, 7337, 181, 3613]",sim_dissim
5827,4,"[2634, 4628, 5645, 6471]",random
5828,4,"[6079, 6802, 3407, 2530]",half_random
5829,4,"[4899, 2299, 5502, 2156]",sim_dissim
5830,4,"[5885, 290, 2181, 7296]",random
5831,4,"[4341, 197, 3467, 354]",half_random
5832,4,"[5883, 5302, 5745, 692]",sim_dissim
5833,4,"[5238, 1577, 8177, 3946]",random
5834,4,"[7498, 1162, 6419, 933]",half_random
5835,4,"[3087, 4255, 2156, 2785]",sim_dissim
5836,4,"[6116, 67, 1516, 3130]",random
5837,4,"[5328, 1374, 4483, 1592]",half_random
5838,4,"[5173, 466, 5745, 5883]",sim_dissim
5839,4,"[7783, 4469, 5294, 7222]",random
5840,4,"[8058, 6480, 8135, 2844]",half_random
5841,4,"[7243, 7817, 181, 2087]",sim_dissim
5842,4,"[6318, 1870, 2599, 6013]",random
5843,4,"[980, 3516, 7620, 6720]",half_random
5844,4,"[3376, 3110, 1250, 4874]",sim_dissim
5845,4,"[7086, 5992, 8028, 7287]",random
5846,4,"[3827, 4038, 3799, 4910]",half_random
5847,4,"[5173, 1866, 1461, 4255]",sim_dissim
5848,4,"[406, 5038, 2788, 4247]",random
5849,4,"[2046, 6130, 5134, 6138]",half_random
5850,4,"[3147, 2156, 369, 5228]",sim_dissim
5851,4,"[1339, 879, 8211, 66]",random
5852,4,"[1100, 526, 8216, 6504]",half_random
5853,4,"[5447, 4874, 8181, 5672]",sim_dissim
5854,4,"[5353, 6026, 6655, 3512]",random
5855,4,"[6808, 4010, 5546, 5118]",half_random
5856,4,"[852, 181, 4712, 4208]",sim_dissim
5857,4,"[7210, 2591, 3250, 7892]",random
5858,4,"[5189, 886, 6138, 1973]",half_random
5859,4,"[5173, 3761, 6976, 5502]",sim_dissim
5860,4,"[6228, 7329, 3907, 2814]",random
5861,4,"[4480, 5383, 5686, 6010]",half_random
5862,4,"[1758, 886, 6804, 7444]",sim_dissim
5863,4,"[8023, 592, 2231, 6014]",random
5864,4,"[5087, 7951, 1599, 2542]",half_random
5865,4,"[2451, 5326, 2156, 1461]",sim_dissim
5866,4,"[408, 7522, 1739, 2519]",random
5867,4,"[3474, 2238, 7042, 2349]",half_random
5868,4,"[297, 4912, 6962, 2156]",sim_dissim
5869,4,"[2261, 3450, 1778, 5583]",random
5870,4,"[1845, 523, 2548, 1961]",half_random
5871,4,"[7444, 2516, 4029, 6378]",sim_dissim
5872,4,"[6041, 6013, 7620, 1201]",random
5873,4,"[4098, 3241, 6403, 8201]",half_random
5874,4,"[2123, 7349, 3715, 7444]",sim_dissim
5875,4,"[321, 2570, 1760, 7159]",random
5876,4,"[711, 1952, 4420, 1328]",half_random
5877,4,"[5023, 4029, 181, 3898]",sim_dissim
5878,4,"[1537, 3822, 6388, 2862]",random
5879,4,"[1137, 2125, 1712, 2748]",half_random
5880,4,"[2619, 6767, 5745, 7218]",sim_dissim
5881,4,"[1844, 1747, 7450, 84]",random
5882,4,"[3578, 1672, 500, 1860]",half_random
5883,4,"[30, 8135, 3715, 959]",sim_dissim
5884,4,"[3731, 7272, 3638, 1215]",random
5885,4,"[5213, 6909, 7059, 6377]",half_random
5886,4,"[3715, 137, 4712, 693]",sim_dissim
5887,4,"[7740, 1955, 6241, 4948]",random
5888,4,"[4137, 6928, 7973, 3807]",half_random
5889,4,"[3987, 2156, 2451, 4255]",sim_dissim
5890,4,"[3895, 581, 8040, 8259]",random
5891,4,"[3856, 778, 8333, 207]",half_random
5892,4,"[2008, 5502, 583, 5173]",sim_dissim
5893,4,"[7782, 7059, 2204, 5613]",random
5894,4,"[6600, 6206, 6462, 7811]",half_random
5895,4,"[886, 762, 7444, 1758]",sim_dissim
5896,4,"[3270, 3052, 5423, 4593]",random
5897,4,"[7413, 7549, 3342, 7826]",half_random
5898,4,"[8393, 7444, 3110, 4255]",sim_dissim
5899,4,"[5078, 336, 6814, 8121]",random
5900,4,"[8389, 4873, 3347, 3271]",half_random
5901,4,"[3898, 594, 7503, 1472]",sim_dissim
5902,4,"[3831, 4860, 6539, 7986]",random
5903,4,"[3014, 840, 1096, 1286]",half_random
5904,4,"[1638, 5745, 692, 2879]",sim_dissim
5905,4,"[8347, 5839, 4688, 3522]",random
5906,4,"[7255, 3851, 1123, 776]",half_random
5907,4,"[2156, 6962, 5687, 4876]",sim_dissim
5908,4,"[5916, 3025, 1512, 5101]",random
5909,4,"[868, 4187, 4885, 1466]",half_random
5910,4,"[7931, 7444, 564, 4254]",sim_dissim
5911,4,"[1543, 1388, 181, 3056]",random
5912,4,"[1213, 2574, 4326, 948]",half_random
5913,4,"[5602, 4868, 6548, 7441]",sim_dissim
5914,4,"[5873, 4585, 6935, 1660]",random
5915,4,"[2514, 3809, 2538, 2580]",half_random
5916,4,"[4146, 3325, 1211, 169]",sim_dissim
5917,4,"[3962, 179, 6829, 1415]",random
5918,4,"[149, 5162, 5222, 5810]",half_random
5919,4,"[827, 2123, 4921, 2156]",sim_dissim
5920,4,"[5290, 5965, 7676, 1543]",random
5921,4,"[5380, 5582, 5741, 6208]",half_random
5922,4,"[5968, 583, 6962, 3318]",sim_dissim
5923,4,"[2710, 6757, 1448, 1356]",random
5924,4,"[1298, 8152, 5404, 143]",half_random
5925,4,"[3026, 2156, 276, 5290]",sim_dissim
5926,4,"[4885, 6180, 7881, 1338]",random
5927,4,"[603, 2049, 3983, 997]",half_random
5928,4,"[8181, 3715, 5447, 8297]",sim_dissim
5929,4,"[1978, 3704, 2080, 3940]",random
5930,4,"[5860, 2436, 7013, 1457]",half_random
5931,4,"[6528, 447, 5173, 3791]",sim_dissim
5932,4,"[5294, 4373, 232, 5485]",random
5933,4,"[1657, 7785, 828, 5190]",half_random
5934,4,"[2270, 124, 5173, 4696]",sim_dissim
5935,4,"[6002, 7269, 1343, 553]",random
5936,4,"[2442, 7225, 1292, 1188]",half_random
5937,4,"[4514, 3571, 7444, 1498]",sim_dissim
5938,4,"[7398, 3708, 4623, 3553]",random
5939,4,"[7168, 3397, 2522, 7775]",half_random
5940,4,"[7089, 7664, 5745, 4927]",sim_dissim
5941,4,"[2609, 6381, 1144, 7114]",random
5942,4,"[2, 3312, 6755, 409]",half_random
5943,4,"[6338, 4874, 2156, 1678]",sim_dissim
5944,4,"[6588, 6256, 8151, 3290]",random
5945,4,"[6020, 4405, 8031, 7390]",half_random
5946,4,"[2299, 2401, 2156, 3325]",sim_dissim
5947,4,"[949, 5197, 1195, 6075]",random
5948,4,"[635, 1519, 6206, 2104]",half_random
5949,4,"[4899, 4712, 1592, 5502]",sim_dissim
5950,4,"[4519, 1839, 6766, 8261]",random
5951,4,"[6213, 4173, 4120, 1960]",half_random
5952,4,"[3715, 369, 8212, 209]",sim_dissim
5953,4,"[5543, 1365, 4372, 5937]",random
5954,4,"[1451, 6250, 4677, 2494]",half_random
5955,4,"[7444, 8135, 1638, 181]",sim_dissim
5956,4,"[529, 46, 2959, 7956]",random
5957,4,"[2746, 2862, 4591, 2139]",half_random
5958,4,"[7218, 7817, 1737, 1043]",sim_dissim
5959,4,"[2308, 2084, 7524, 4511]",random
5960,4,"[7877, 3255, 16, 6035]",half_random
5961,4,"[2716, 4931, 2945, 4138]",sim_dissim
5962,4,"[3378, 4535, 5925, 3669]",random
5963,4,"[3719, 6425, 2088, 6574]",half_random
5964,4,"[181, 7745, 3669, 8212]",sim_dissim
5965,4,"[1819, 6906, 4110, 3465]",random
5966,4,"[5396, 7404, 2863, 1041]",half_random
5967,4,"[7867, 5924, 7444, 2783]",sim_dissim
5968,4,"[8201, 6595, 927, 6]",random
5969,4,"[5631, 1318, 999, 2915]",half_random
5970,4,"[30, 7490, 692, 4514]",sim_dissim
5971,4,"[3914, 6267, 5086, 6191]",random
5972,4,"[2768, 4065, 7362, 862]",half_random
5973,4,"[237, 2516, 7849, 7444]",sim_dissim
5974,4,"[7009, 4940, 1423, 54]",random
5975,4,"[7522, 7276, 7719, 860]",half_random
5976,4,"[5260, 896, 1472, 3898]",sim_dissim
5977,4,"[3913, 7804, 4269, 5903]",random
5978,4,"[4789, 1635, 8234, 5054]",half_random
5979,4,"[4712, 3118, 564, 4255]",sim_dissim
5980,4,"[6077, 6971, 6209, 1279]",random
5981,4,"[5765, 5529, 3114, 5909]",half_random
5982,4,"[6808, 4931, 2945, 4454]",sim_dissim
5983,4,"[3825, 1729, 2620, 5262]",random
5984,4,"[7154, 7572, 8090, 8119]",half_random
5985,4,"[8212, 2461, 3147, 3496]",sim_dissim
5986,4,"[7541, 1167, 4908, 7325]",random
5987,4,"[2278, 5862, 157, 5351]",half_random
5988,4,"[5728, 4353, 1695, 5173]",sim_dissim
5989,4,"[4104, 180, 4770, 31]",random
5990,4,"[7974, 2604, 6826, 5828]",half_random
5991,4,"[3325, 1843, 7745, 6037]",sim_dissim
5992,4,"[6816, 5167, 6810, 4275]",random
5993,4,"[4242, 3497, 3934, 1500]",half_random
5994,4,"[2156, 4259, 2722, 1892]",sim_dissim
5995,4,"[6604, 4972, 4543, 240]",random
5996,4,"[3723, 85, 2691, 4069]",half_random
5997,4,"[5840, 1758, 7444, 3813]",sim_dissim
5998,4,"[1172, 8165, 3883, 326]",random
5999,4,"[5509, 2469, 4686, 5503]",half_random
6000,4,"[3914, 7346, 959, 2759]",sim_dissim
6001,4,"[4745, 7461, 4599, 4889]",random
6002,4,"[5645, 7430, 2827, 7831]",half_random
6003,4,"[4868, 6548, 3542, 5173]",sim_dissim
6004,4,"[4706, 2951, 3537, 8360]",random
6005,4,"[1267, 3302, 224, 7866]",half_random
6006,4,"[563, 5502, 4001, 3850]",sim_dissim
6007,4,"[6452, 5763, 3424, 864]",random
6008,4,"[5225, 7737, 2894, 144]",half_random
6009,4,"[2879, 220, 692, 5745]",sim_dissim
6010,4,"[3656, 3799, 4829, 433]",random
6011,4,"[7232, 6119, 7758, 7401]",half_random
6012,4,"[3715, 6592, 3376, 4463]",sim_dissim
6013,4,"[5383, 6381, 1742, 3645]",random
6014,4,"[5534, 1970, 1613, 404]",half_random
6015,4,"[2156, 5228, 1758, 3089]",sim_dissim
6016,4,"[2342, 5657, 2927, 8110]",random
6017,4,"[7672, 5412, 7957, 7895]",half_random
6018,4,"[5818, 5139, 3089, 4514]",sim_dissim
6019,4,"[7731, 2938, 5199, 5082]",random
6020,4,"[6905, 1163, 6406, 2678]",half_random
6021,4,"[181, 5173, 4449, 4876]",sim_dissim
6022,4,"[7919, 5408, 5513, 5617]",random
6023,4,"[3775, 254, 5776, 6747]",half_random
6024,4,"[5240, 3715, 5139, 1791]",sim_dissim
6025,4,"[3171, 5082, 1895, 5113]",random
6026,4,"[818, 6354, 1450, 4827]",half_random
6027,4,"[4899, 2299, 7444, 5502]",sim_dissim
6028,4,"[6193, 2939, 1849, 856]",random
6029,4,"[27, 2500, 6287, 791]",half_random
6030,4,"[1060, 2463, 435, 5502]",sim_dissim
6031,4,"[5387, 8238, 3935, 4203]",random
6032,4,"[2078, 2302, 6566, 6152]",half_random
6033,4,"[5502, 7444, 6374, 2561]",sim_dissim
6034,4,"[4985, 5701, 2606, 1456]",random
6035,4,"[7291, 2337, 5284, 6045]",half_random
6036,4,"[4255, 6976, 3613, 3761]",sim_dissim
6037,4,"[3829, 567, 467, 2863]",random
6038,4,"[5396, 7238, 7617, 838]",half_random
6039,4,"[626, 5603, 1737, 1945]",sim_dissim
6040,4,"[4004, 1952, 6502, 3115]",random
6041,4,"[3062, 1198, 4807, 6574]",half_random
6042,4,"[5878, 5745, 3598, 4684]",sim_dissim
6043,4,"[1696, 2213, 2459, 7209]",random
6044,4,"[502, 3082, 2828, 1967]",half_random
6045,4,"[3838, 7975, 4146, 4514]",sim_dissim
6046,4,"[7417, 6693, 585, 5851]",random
6047,4,"[6999, 3267, 5468, 3742]",half_random
6048,4,"[4146, 1211, 8325, 4255]",sim_dissim
6049,4,"[2993, 6749, 1479, 4069]",random
6050,4,"[7788, 6633, 85, 1678]",half_random
6051,4,"[3026, 6265, 4449, 4255]",sim_dissim
6052,4,"[5866, 2587, 3459, 2766]",random
6053,4,"[4827, 3240, 6185, 1924]",half_random
6054,4,"[7893, 2156, 4931, 6302]",sim_dissim
6055,4,"[1598, 2490, 2380, 7386]",random
6056,4,"[5361, 752, 7199, 6249]",half_random
6057,4,"[7588, 3613, 3542, 5883]",sim_dissim
6058,4,"[1785, 6899, 3357, 1163]",random
6059,4,"[8232, 7549, 3718, 3194]",half_random
6060,4,"[4874, 3376, 1250, 5886]",sim_dissim
6061,4,"[949, 411, 4526, 5061]",random
6062,4,"[4932, 1936, 4073, 7830]",half_random
6063,4,"[4252, 4514, 3838, 2156]",sim_dissim
6064,4,"[7679, 2433, 1440, 5528]",random
6065,4,"[4201, 5432, 6263, 2349]",half_random
6066,4,"[7087, 3613, 447, 3768]",sim_dissim
6067,4,"[5391, 6022, 4846, 2955]",random
6068,4,"[1642, 4400, 8032, 7497]",half_random
6069,4,"[5502, 8267, 1123, 2156]",sim_dissim
6070,4,"[6968, 1176, 2541, 4492]",random
6071,4,"[5418, 2510, 7725, 5158]",half_random
6072,4,"[827, 5447, 4514, 1498]",sim_dissim
6073,4,"[6891, 841, 6713, 2268]",random
6074,4,"[2967, 6464, 4228, 6016]",half_random
6075,4,"[3613, 7087, 3181, 4921]",sim_dissim
6076,4,"[1786, 4478, 4264, 2898]",random
6077,4,"[7649, 6577, 972, 6496]",half_random
6078,4,"[7444, 4463, 3715, 8393]",sim_dissim
6079,4,"[7536, 6964, 190, 6260]",random
6080,4,"[7078, 8162, 2272, 896]",half_random
6081,4,"[4259, 8227, 447, 3318]",sim_dissim
6082,4,"[1881, 7003, 6719, 3176]",random
6083,4,"[4274, 4744, 6312, 1540]",half_random
6084,4,"[5326, 1338, 8289, 5139]",sim_dissim
6085,4,"[1025, 4880, 2042, 6689]",random
6086,4,"[8361, 2115, 87, 1156]",half_random
6087,4,"[2461, 1758, 4712, 3089]",sim_dissim
6088,4,"[361, 4884, 505, 5869]",random
6089,4,"[4703, 4545, 7024, 7577]",half_random
6090,4,"[7664, 5310, 7444, 5745]",sim_dissim
6091,4,"[6064, 3903, 1741, 3386]",random
6092,4,"[7921, 5001, 786, 5923]",half_random
6093,4,"[8135, 7444, 1638, 4514]",sim_dissim
6094,4,"[4327, 6128, 5095, 3403]",random
6095,4,"[3001, 8187, 1773, 3395]",half_random
6096,4,"[8297, 2783, 8181, 5447]",sim_dissim
6097,4,"[5377, 8116, 2487, 3828]",random
6098,4,"[5535, 3623, 1085, 2847]",half_random
6099,4,"[7444, 3118, 4254, 5588]",sim_dissim
6100,4,"[860, 3219, 2460, 2092]",random
6101,4,"[5849, 5596, 1146, 615]",half_random
6102,4,"[5564, 4874, 1150, 7444]",sim_dissim
6103,4,"[3494, 41, 2928, 7765]",random
6104,4,"[4433, 1505, 4159, 3470]",half_random
6105,4,"[5924, 4514, 7444, 4845]",sim_dissim
6106,4,"[8148, 8061, 2749, 5402]",random
6107,4,"[2957, 7402, 4636, 4554]",half_random
6108,4,"[2156, 4278, 5282, 5502]",sim_dissim
6109,4,"[1157, 4157, 8327, 1822]",random
6110,4,"[1200, 4022, 136, 4125]",half_random
6111,4,"[3463, 4255, 4146, 4889]",sim_dissim
6112,4,"[3839, 973, 4488, 6404]",random
6113,4,"[5038, 2699, 8314, 3046]",half_random
6114,4,"[5924, 5936, 4514, 1907]",sim_dissim
6115,4,"[4828, 1479, 1475, 4287]",random
6116,4,"[7849, 7969, 3660, 5224]",half_random
6117,4,"[2785, 181, 5067, 5173]",sim_dissim
6118,4,"[1044, 3848, 2262, 7544]",random
6119,4,"[131, 2738, 5455, 8222]",half_random
6120,4,"[6110, 3046, 3318, 3342]",sim_dissim
6121,4,"[5017, 4284, 6448, 4442]",random
6122,4,"[706, 4204, 7210, 1754]",half_random
6123,4,"[7745, 3428, 181, 2156]",sim_dissim
6124,4,"[3815, 117, 7044, 2145]",random
6125,4,"[3394, 75, 6089, 1267]",half_random
6126,4,"[3715, 4868, 5602, 6548]",sim_dissim
6127,4,"[3360, 1131, 2961, 2239]",random
6128,4,"[520, 2226, 7852, 2398]",half_random
6129,4,"[5863, 7444, 181, 1498]",sim_dissim
6130,4,"[1125, 59, 2269, 6443]",random
6131,4,"[3921, 833, 167, 479]",half_random
6132,4,"[2156, 5886, 4874, 4222]",sim_dissim
6133,4,"[7139, 4672, 5453, 641]",random
6134,4,"[6818, 5245, 872, 6072]",half_random
6135,4,"[959, 7441, 266, 2477]",sim_dissim
6136,4,"[1288, 6321, 3310, 8348]",random
6137,4,"[3461, 1736, 3610, 8093]",half_random
6138,4,"[4323, 2319, 7444, 4255]",sim_dissim
6139,4,"[2249, 7078, 7568, 5895]",random
6140,4,"[2663, 849, 3550, 3376]",half_random
6141,4,"[6037, 181, 2401, 1843]",sim_dissim
6142,4,"[1817, 415, 4024, 98]",random
6143,4,"[3814, 3400, 2100, 7864]",half_random
6144,4,"[827, 1498, 5139, 181]",sim_dissim
6145,4,"[6130, 1148, 590, 4864]",random
6146,4,"[3474, 2985, 8143, 5154]",half_random
6147,4,"[3715, 6302, 959, 4138]",sim_dissim
6148,4,"[4193, 2057, 1151, 2820]",random
6149,4,"[223, 153, 8138, 6789]",half_random
6150,4,"[2156, 1123, 5310, 5502]",sim_dissim
6151,4,"[924, 1732, 4582, 6914]",random
6152,4,"[356, 8034, 5222, 6322]",half_random
